Brand;Retailer ID;Invoice Date;Region;State;City;Units Sold;Operating Profit;Operating Margin;Sales Method;Product Name;Product ID
NIKE;1185732;10/07/2021;West;Utah;Salt Lake City;248;$2.986 ;43%;Outlet;Nike Mercurial Vapor 13 Club Neymar Jr. TF;AT8000-104
NIKE;1185732;10/07/2021;West;Utah;Salt Lake City;182;$1.420 ;39%;Outlet;Nike Mercurial Vapor 13 Elite Neymar Jr. FG;AT7898-104
NIKE;1185732;10/07/2021;West;Utah;Salt Lake City;157;$1.163 ;39%;Outlet;Nike Mercurial Vapor 13 Academy Neymar Jr. TF;AT7995-104
NIKE;1185732;10/07/2021;West;Utah;Salt Lake City;128;$963 ;47%;Outlet;Nike Mercurial Vapor 13 Academy Neymar Jr. MG;AT7960-104
NIKE;1185732;10/07/2021;West;Utah;Salt Lake City;140;$1.490 ;38%;Outlet;LeBron 17;BQ3177-100
NIKE;1185732;10/07/2021;West;Utah;Salt Lake City;204;$3.590 ;55%;Outlet;Nike Benassi;343881-412
NIKE;1185732;11/08/2021;West;Utah;Salt Lake City;248;$3.147 ;47%;Outlet;Nike Air Max Dia Icon Clash;AQ4312-107
NIKE;1185732;11/08/2021;West;Utah;Salt Lake City;179;$2.105 ;42%;Outlet;Air Jordan XXXIV PF;BQ3381-600
NIKE;1185732;11/08/2021;West;Utah;Salt Lake City;158;$1.490 ;41%;Outlet;LeBron Witness 4 EP;CD0188-101
NIKE;1185732;11/08/2021;West;Utah;Salt Lake City;124;$816 ;47%;Outlet;Nike Air Zoom Winflo 5;AA7406-006
NIKE;1185732;11/08/2021;West;Utah;Salt Lake City;109;$978 ;39%;Outlet;Nike Air Max 90;CD0917-300
NIKE;1185732;11/08/2021;West;Utah;Salt Lake City;184;$2.832 ;57%;Outlet;PG 3 NASA;CI2666-400
NIKE;1185732;12/09/2021;West;Utah;Salt Lake City;228;$2.360 ;45%;Outlet;Nike React Sertu;AT5301-003
NIKE;1185732;12/09/2021;West;Utah;Salt Lake City;158;$1.141 ;38%;Outlet;Nike React Element 55 SE;CD2153-001
NIKE;1185732;12/09/2021;West;Utah;Salt Lake City;105;$309 ;42%;Outlet;Nike SB Zoom Stefan Janoski Mid RM;AT7324-001
NIKE;1185732;12/09/2021;West;Utah;Salt Lake City;111;$357 ;46%;Outlet;Nike Zoom Rival Fly 2;CJ0710-004
NIKE;1185732;12/09/2021;West;Utah;Salt Lake City;114;$748 ;41%;Outlet;Nike Precision 4;CK1069-001
NIKE;1185732;12/09/2021;West;Utah;Salt Lake City;132;$1.354 ;57%;Outlet;Nike Renew Run Special Edition;CT3509-001
NIKE;1185732;11/10/2021;West;Utah;Salt Lake City;201;$2.267 ;47%;Outlet;Kyrie Flytrap 3 EP;CD0191-009
NIKE;1185732;11/10/2021;West;Utah;Salt Lake City;132;$739 ;40%;Outlet;Nike Mercurial Vapor 13 Club Neymar Jr IC;AT7998-104
NIKE;1185732;11/10/2021;West;Utah;Salt Lake City;90;$480 ;41%;Outlet;Nike Air Max Alpha Savage;AT3378-471
NIKE;1185732;11/10/2021;West;Utah;Salt Lake City;94;$562 ;46%;Outlet;Jordan Max 200;CD6105-007
NIKE;1185732;11/10/2021;West;Utah;Salt Lake City;85;$663 ;39%;Outlet;Nike React Vision;CD4373-001
NIKE;1185732;11/10/2021;West;Utah;Salt Lake City;140;$1.890 ;54%;Outlet;Nike Phantom Vision 2 Club Dynamic Fit TF;CD4173-606
NIKE;1185732;11/11/2021;West;Utah;Salt Lake City;165;$1.561 ;43%;Outlet;Jordan Trunner NXT React;AV1201-600
NIKE;1185732;11/11/2021;West;Utah;Salt Lake City;136;$743 ;39%;Outlet;Kyrie Low 2;AV6337-003
NIKE;1185732;11/11/2021;West;Utah;Salt Lake City;107;$629 ;42%;Outlet;Nike Zoom Pegasus Turbo 2;CN6928-300
NIKE;1185732;11/11/2021;West;Utah;Salt Lake City;124;$781 ;42%;Outlet;Nike React Infinity Run Flyknit;CD4372-004
NIKE;1185732;11/11/2021;West;Utah;Salt Lake City;123;$1.309 ;38%;Outlet;Nike Tiempo Legend 8 Academy MG;AT5292-606
NIKE;1185732;11/11/2021;West;Utah;Salt Lake City;158;$3.042 ;55%;Outlet;Kyrie 5;AQ2456-007
NIKE;1185732;10/12/2021;West;Utah;Salt Lake City;231;$3.082 ;46%;Outlet;Nike Flex 2020 RN;CJ0217-001
NIKE;1185732;10/12/2021;West;Utah;Salt Lake City;170;$1.571 ;42%;Outlet;Nike Air Force 1 '07;315122-001
NIKE;1185732;10/12/2021;West;Utah;Salt Lake City;153;$1.132 ;37%;Outlet;Nike SB Chron Solarsoft Premium;CK0980-002
NIKE;1185732;10/12/2021;West;Utah;Salt Lake City;136;$1.257 ;42%;Outlet;LeBron Soldier 13 SFG;AR4225-003
NIKE;1185732;10/12/2021;West;Utah;Salt Lake City;124;$1.373 ;41%;Outlet;NikeCourt Air Max Vapor Wing Premium;CT3890-101
NIKE;1185732;10/12/2021;West;Utah;Salt Lake City;170;$2.564 ;52%;Outlet;Nike Mercurial Vapor 13 Club TF;AT7999-414
NIKE;1128299;24/01/2021;West;Utah;Salt Lake City;109;$968 ;37%;Outlet;Nike Phantom Vision 2 Elite Dynamic Fit FG;CD4161-606
NIKE;1128299;24/01/2021;West;Utah;Salt Lake City;123;$1.427 ;40%;Outlet;Nike Air Skarn;CD2189-002
NIKE;1128299;24/01/2021;West;Utah;Salt Lake City;105;$1.269 ;39%;Outlet;Nike Air Max 270 SE;CD6615-100
NIKE;1128299;24/01/2021;West;Utah;Salt Lake City;68;$775 ;38%;Outlet;Nike Zoom KD11 EP;AO2605-600
NIKE;1128299;24/01/2021;West;Utah;Salt Lake City;53;$853 ;46%;Outlet;Nike SB Blazer Low XT;864348-019
NIKE;1128299;24/01/2021;West;Utah;Salt Lake City;132;$1.257 ;34%;Outlet;Nike Air Max 720 Horizon;BQ5808-100
NIKE;1128299;24/02/2021;West;Utah;Salt Lake City;153;$1.380 ;41%;Outlet;Nike React Metcon AMP;CN5501-046
NIKE;1128299;24/02/2021;West;Utah;Salt Lake City;123;$1.498 ;42%;Outlet;Nike Huarache Type;BQ5102-400
NIKE;1128299;24/02/2021;West;Utah;Salt Lake City;123;$1.274 ;37%;Outlet;Nike Air Max 95 Premium;CJ0588-001
NIKE;1128299;24/02/2021;West;Oregon;Portland;64;$761 ;41%;Outlet;Nike Free RN 5.0;BV7774-100
NIKE;1128299;24/02/2021;West;Oregon;Portland;43;$605 ;44%;Outlet;Nike Zoom Vomero 5 SE SP;CI1694-300
NIKE;1128299;24/02/2021;West;Oregon;Portland;98;$960 ;35%;Outlet;Nike Benassi JDI;631261-035
NIKE;1128299;23/03/2021;West;Oregon;Portland;143;$1.602 ;40%;Outlet;Kyrie 6 'Enlightenment';BQ4630-500
NIKE;1128299;23/03/2021;West;Oregon;Portland;98;$1.607 ;41%;Outlet;Nike Tiempo Legend 8 Academy IC;AT6099-606
NIKE;1128299;23/03/2021;West;Oregon;Portland;112;$1.745 ;38%;Outlet;Nike Mercurial Vapor 13 Academy MG;AT5269-606
NIKE;1128299;23/03/2021;West;Oregon;Portland;75;$1.082 ;37%;Outlet;Nike React Presto Premium;CN7664-800
NIKE;1128299;23/03/2021;West;Oregon;Portland;30;$568 ;44%;Outlet;Zoom Freak 1 'Employee of the Month';CD4962-001
NIKE;1128299;23/03/2021;West;Oregon;Portland;90;$1.260 ;35%;Outlet;Nike ZoomX Vaporfly NEXT%;AO4568-600
NIKE;1128299;24/04/2021;West;Oregon;Portland;166;$2.849 ;39%;Outlet;Nike SB Check;705265-006
NIKE;1128299;24/04/2021;West;Oregon;Portland;88;$1.407 ;41%;Outlet;Nike Free RN Flyknit 3.0 2020;CJ0266-001
NIKE;1128299;24/04/2021;West;Oregon;Portland;114;$2.197 ;41%;Outlet;Nike Air Zoom Structure 22;AA1636-406
NIKE;1128299;24/04/2021;West;Oregon;Portland;70;$881 ;37%;Outlet;Nike Drop-Type Mid;BQ5190-101
NIKE;1128299;24/04/2021;West;Oregon;Portland;39;$590 ;42%;Outlet;Nike iSPA React;CT2692-002
NIKE;1128299;24/04/2021;West;Oregon;Portland;90;$1.499 ;34%;Outlet;Nike PhantomVNM Club FG;AO0577-717
NIKE;1128299;25/05/2021;West;Oregon;Portland;155;$2.539 ;42%;Outlet;Nike Air Max 90;CU3005-171
NIKE;1128299;25/05/2021;West;Oregon;Portland;109;$1.570 ;40%;Outlet;NikeCourt Air Zoom Zero;AA8018-101
NIKE;1128299;25/05/2021;West;Oregon;Portland;119;$1.810 ;39%;Outlet;Nike Air Force Max II;AV6243-400
NIKE;1128299;25/05/2021;West;Oregon;Portland;94;$1.210 ;39%;Outlet;Nike Air Max 270 React;CT2535-001
NIKE;1128299;25/05/2021;West;Oregon;Portland;58;$842 ;44%;Outlet;Nike Mercurial Superfly 7 Academy MDS IC;BQ5430-401
NIKE;1128299;25/05/2021;West;Oregon;Portland;173;$2.865 ;36%;Outlet;Nike Air Max 1 Print;AQ0927-100
NIKE;1128299;24/06/2021;West;Oregon;Portland;240;$3.922 ;38%;Outlet;Nike Air Max 97 SE;AQ4126-100
NIKE;1128299;24/06/2021;West;Oregon;Portland;202;$3.893 ;41%;Outlet;NikeCourt Air Zoom Resistance;918194-003
NIKE;1128299;24/06/2021;West;Oregon;Portland;208;$4.299 ;39%;Outlet;Nike Phantom Venom Club IC;AO0578-717
NIKE;1128299;24/06/2021;West;Oregon;Portland;179;$4.550 ;41%;Outlet;Nike Benassi JDI SE;CK0986-002
NIKE;1128299;24/06/2021;West;Oregon;Portland;140;$4.315 ;46%;Outlet;Nike Mercurial Superfly 7 Elite MDS FG;BQ5469-703
NIKE;1128299;24/06/2021;West;Oregon;Portland;231;$5.641 ;33%;Outlet;Nike Mercurial Vapor 13 Club IC;AT7997-606
NIKE;1128299;23/07/2021;West;Oregon;Portland;298;$7.510 ;42%;Outlet;Nike Air VaporMax 360;CT5063-100
NIKE;1128299;23/07/2021;West;Oregon;Portland;217;$5.872 ;41%;Outlet;Nike Solarsoft;488161-602
NIKE;1128299;23/07/2021;West;Oregon;Portland;221;$6.126 ;42%;Outlet;Air Jordan 11 Retro Low;528895-003
NIKE;1128299;23/07/2021;West;Oregon;Portland;171;$4.277 ;41%;Outlet;Nike Zoom Fly 3 Premium;CD4570-300
NIKE;1128299;23/07/2021;West;Oregon;Portland;198;$6.193 ;46%;Outlet;Nike Zoom Gravity;BQ3203-007
NIKE;1128299;23/07/2021;West;Oregon;Portland;204;$5.569 ;35%;Outlet;Nike MX-720-818;CU3013-070
NIKE;1128299;24/08/2021;West;Oregon;Portland;256;$6.536 ;37%;Outlet;Nike Mercurial Vapor 13 Elite SE FG;CD6720-808
NIKE;1128299;24/08/2021;West;Oregon;Portland;256;$6.666 ;42%;Outlet;Nike Air Max 720 BETRUE;CJ5472-900
NIKE;1128299;24/08/2021;West;Oregon;Portland;215;$4.300 ;40%;Outlet;Nike Air Force 1 Mid '07;315123-111
NIKE;1128299;24/08/2021;West;Oregon;Portland;128;$2.432 ;38%;Outlet;Nike Air Max 2017;849559-004
NIKE;1128299;24/08/2021;West;Oregon;Portland;136;$3.027 ;42%;Outlet;Nike EXP-X14 SE;AO3095-100
NIKE;1128299;24/08/2021;West;Oregon;Portland;88;$1.726 ;37%;Outlet;NikeCourt Lite 2;AR8836-009
NIKE;1128299;25/09/2021;West;Oregon;Portland;149;$1.874 ;37%;Outlet;Air Max 200 20;CT5062-100
NIKE;1128299;25/09/2021;West;Oregon;Portland;158;$2.582 ;38%;Outlet;Nike x Undercover Air Max 720;CN2408-001
NIKE;1128299;25/09/2021;West;Oregon;Portland;83;$1.360 ;42%;Outlet;Air Jordan 13 Retro;414571-030
NIKE;1128299;25/09/2021;West;Oregon;Portland;62;$990 ;42%;Outlet;Nike Cortez '72 S.D.;CJ2586-100
NIKE;1128299;25/09/2021;West;Oregon;Portland;77;$1.552 ;42%;Outlet;Nike Xarr;BQ5240-200
NIKE;1128299;25/09/2021;West;Oregon;Portland;85;$979 ;32%;Outlet;Nike Air Max 97 On Air Jasmine Lasode;CI1504-100
NIKE;1128299;24/10/2021;West;Oregon;Portland;119;$1.346 ;39%;Outlet;Nike Air Force 1 GORE-TEX ®;CK2630-700
NIKE;1128299;24/10/2021;West;Oregon;Portland;179;$2.517 ;38%;Outlet;Kyrie 6 EP 'Chinese New Year';CD5029-001
NIKE;1128299;24/10/2021;West;Oregon;Portland;109;$1.492 ;37%;Outlet;Nike Fly.By Mid;CD0189-001
NIKE;1128299;24/10/2021;West;Oregon;Portland;114;$1.512 ;39%;Outlet;Nike Zoom KD12;CK1195-101
NIKE;1128299;24/10/2021;West;Oregon;Portland;93;$1.674 ;45%;Outlet;Nike Mercurial Vapor 13 Academy MDS MG;CJ1292-401
NIKE;1128299;24/10/2021;West;Oregon;Portland;123;$1.866 ;37%;Outlet;Nike Mercurial Vapor 13 Elite SE FG;CD6720-808
NIKE;1128299;24/11/2021;West;Oregon;Portland;190;$2.390 ;37%;Outlet;Nike Epic React Flyknit 2;BQ8928-011
NIKE;1128299;24/11/2021;West;Oregon;Portland;202;$2.915 ;39%;Outlet;Nike MX-720-818;BV5841-800
NIKE;1128299;24/11/2021;West;Oregon;Portland;152;$2.043 ;42%;Outlet;Nike Mercurial Vapor 13 Club Neymar Jr. MG;AT7967-104
NIKE;1128299;24/11/2021;West;Oregon;Portland;149;$2.383 ;41%;Outlet;Nike Air Streak Lite;CD4387-100
NIKE;1128299;24/11/2021;West;Oregon;Portland;145;$3.335 ;46%;Outlet;Nike SB Zoom Stefan Janoski Canvas RM Premium;AQ7878-003
NIKE;1128299;24/11/2021;West;Oregon;Portland;165;$3.236 ;37%;Outlet;Nike Air VaporMax LX;BV1712-001
NIKE;1128299;23/12/2021;West;Oregon;Portland;225;$4.820 ;42%;Outlet;Nike Wildhorse 6;BV7106-400
NIKE;1128299;23/12/2021;West;Oregon;Portland;233;$5.219 ;40%;Outlet;Nike Air Zoom Pegasus 36;AQ2210-002
NIKE;1128299;23/12/2021;West;Oregon;Portland;193;$3.798 ;41%;Outlet;Nike Air Zoom Wildhorse 5;AQ2222-200
NIKE;1128299;23/12/2021;West;Oregon;Portland;165;$3.411 ;39%;Outlet;Nike Air Max 720 Waves;BQ4430-400
NIKE;1128299;23/12/2021;West;Oregon;Portland;157;$3.985 ;47%;Outlet;Nike Benassi JDI BETRUE;CD2717-001
NIKE;1128299;23/12/2021;West;Oregon;Portland;201;$3.759 ;34%;Outlet;Kyrie 4;943806-602
NIKE;1128299;17/01/2021;West;Oregon;Portland;120;$1.411 ;42%;Outlet;Air Jordan 5 Retro;CN2932-100
NIKE;1128299;17/01/2021;West;Oregon;Portland;124;$1.691 ;44%;Outlet;Nike Flex 2020 RN;CI9994-001
NIKE;1128299;17/01/2021;West;Oregon;Portland;128;$1.816 ;43%;Outlet;Nike Drop-Type Premium;CN6916-100
NIKE;1128299;17/01/2021;West;Oregon;Portland;78;$1.220 ;46%;Outlet;Jordan Modero 2 VP;CU2708-901
NIKE;1128299;17/01/2021;West;Oregon;Portland;68;$1.144 ;51%;Outlet;Nike React Metcon;BQ6044-100
NIKE;1128299;17/01/2021;West;Oregon;Portland;140;$1.904 ;40%;Outlet;Nike Joyride Dual Run;CD4365-003
NIKE;1128299;17/02/2021;West;Oregon;Portland;175;$1.890 ;45%;Outlet;Nike Classic Cortez;749571-154
NIKE;1128299;17/02/2021;West;Oregon;Portland;124;$1.653 ;43%;Outlet;Nike React Element 55 Premium;CI3835-002
NIKE;1128299;17/02/2021;West;Oregon;Portland;132;$1.930 ;43%;Outlet;Nike Mercurial Vapor 13 Academy MDS TF;CJ1306-401
NIKE;1128299;17/02/2021;South;Louisiana;New Orleans;75;$1.163 ;47%;Outlet;Jordan 'Why Not?' Zer0.2 SE;CW6565-900
NIKE;1128299;17/02/2021;South;Louisiana;New Orleans;53;$822 ;47%;Outlet;Nike Joyride CC;AO1742-004
NIKE;1128299;17/02/2021;South;Louisiana;New Orleans;131;$1.551 ;37%;Outlet;Nike Tiempo Legend 8 Club TF;AT6109-606
NIKE;1128299;16/03/2021;South;Louisiana;New Orleans;179;$2.388 ;46%;Outlet;Nike Phantom Vision 2 Academy Dynamic Fit TF;CD4172-606
NIKE;1128299;16/03/2021;South;Louisiana;New Orleans;120;$2.006 ;44%;Outlet;Nike Zoom Fly Flyknit;AR4561-200
NIKE;1128299;16/03/2021;South;Louisiana;New Orleans;120;$2.106 ;45%;Outlet;Nike Air Max 98 SE;CD0132-001
NIKE;1128299;16/03/2021;South;Louisiana;New Orleans;96;$1.775 ;43%;Outlet;Nike Air Max Tailwind IV SP;BV1357-003
NIKE;1128299;16/03/2021;South;Louisiana;New Orleans;50;$1.020 ;51%;Outlet;Jordan Proto-Lyte;AT3381-008
NIKE;1128299;16/03/2021;South;Louisiana;New Orleans;109;$1.170 ;37%;Outlet;Nike Mercurial Superfly 7 Academy TF;AT7978-414
NIKE;1128299;17/04/2021;South;Louisiana;New Orleans;168;$3.000 ;47%;Outlet;Nike x Hawkins High Cortez;CJ6106-100
NIKE;1128299;17/04/2021;South;Louisiana;New Orleans;107;$1.772 ;46%;Outlet;Nike Epic Phantom React Flyknit Icon Clash;CK0089-100
NIKE;1128299;17/04/2021;South;Louisiana;New Orleans;120;$2.016 ;42%;Outlet;Nike Air Max 2090;CT7695-401
NIKE;1128299;17/04/2021;South;Louisiana;New Orleans;91;$1.106 ;45%;Outlet;Nike Phantom Vision Academy Dynamic Fit MG;AO3258-080
NIKE;1128299;17/04/2021;South;Louisiana;New Orleans;56;$971 ;51%;Outlet;NikeCourt Air Max Vapor Wing MS;BQ0129-106
NIKE;1128299;17/04/2021;South;Louisiana;New Orleans;123;$1.775 ;37%;Outlet;LeBron x John Elliott Icon;AQ0114-101
NIKE;1128299;18/05/2021;South;Louisiana;New Orleans;176;$2.422 ;43%;Outlet;Nike Air Max 270 Flyknit;AO1023-005
NIKE;1128299;18/05/2021;South;Louisiana;New Orleans;128;$2.253 ;44%;Outlet;Air Jordan 13 Retro Chinese New Year;CW4409-100
NIKE;1128299;18/05/2021;South;Louisiana;New Orleans;136;$2.113 ;42%;Outlet;Nike Zoom Pegasus Turbo Shield;BQ1896-002
NIKE;1128299;18/05/2021;South;Louisiana;New Orleans;101;$1.433 ;43%;Outlet;Nike Air Wildwood ACG;AO3116-004
NIKE;1128299;18/05/2021;South;Louisiana;New Orleans;77;$1.183 ;48%;Outlet;Nike Air Max 720;CI3870-100
NIKE;1128299;18/05/2021;South;Louisiana;New Orleans;178;$3.275 ;40%;Outlet;LeBron 16 Low;CI2668-004
NIKE;1128299;17/06/2021;South;Louisiana;New Orleans;256;$5.655 ;47%;Outlet;Air Jordan 14 Retro;487471-003
NIKE;1128299;17/06/2021;South;Louisiana;New Orleans;224;$5.544 ;45%;Outlet;Nike Air Force 1 Type-2;CT2584-100
NIKE;1128299;17/06/2021;South;Louisiana;New Orleans;210;$5.082 ;44%;Outlet;Nike Free RN Flyknit 3.0;AQ5708-201
NIKE;1128299;17/06/2021;South;Louisiana;New Orleans;184;$5.102 ;47%;Outlet;Nike SB Air Max Stefan Janoski 2;AQ7477-009
NIKE;1128299;17/06/2021;South;Louisiana;New Orleans;153;$5.034 ;47%;Outlet;Nike Air Zoom Pegasus 36 Trail;AR5676-401
NIKE;1128299;17/06/2021;South;Louisiana;New Orleans;248;$8.134 ;41%;Outlet;Nike Tiempo Legend 8 Club IC;AT6110-004
NIKE;1128299;16/07/2021;South;Louisiana;New Orleans;306;$8.158 ;43%;Outlet;Nike Flex TR 9;AQ7491-008
NIKE;1128299;16/07/2021;South;Louisiana;New Orleans;248;$7.643 ;46%;Outlet;Nike Epic Phantom React;CI1291-400
NIKE;1128299;16/07/2021;South;Louisiana;New Orleans;210;$6.810 ;47%;Outlet;Nike Metcon 5 AMP;CN5455-160
NIKE;1128299;16/07/2021;South;Louisiana;New Orleans;198;$5.524 ;45%;Outlet;Nike SB Air Zoom Bruin Edge;CD5036-100
NIKE;1128299;16/07/2021;South;Louisiana;New Orleans;221;$7.905 ;49%;Outlet;Nike ISPA Air Max 720;CQ6278-001
NIKE;1128299;16/07/2021;South;Louisiana;New Orleans;208;$6.908 ;41%;Outlet;Nike x Undercover React Presto;CU3459-200
NIKE;1128299;17/08/2021;South;Louisiana;New Orleans;255;$8.749 ;47%;Outlet;Nike Vandalised;BQ3610-100
NIKE;1128299;17/08/2021;South;Louisiana;New Orleans;256;$6.420 ;44%;Outlet;Nike Signal D/MS/X;AT5303-100
NIKE;1128299;17/08/2021;South;Louisiana;New Orleans;217;$4.557 ;42%;Outlet;Nike Air Max 720 (OBJ);CK2531-001
NIKE;1128299;17/08/2021;South;Louisiana;New Orleans;143;$3.697 ;47%;Outlet;Nike Vandalised LX;BQ3611-100
NIKE;1128299;17/08/2021;South;Louisiana;New Orleans;152;$3.501 ;49%;Outlet;Nike Canyon;CV5515-001
NIKE;1128299;17/08/2021;South;Louisiana;New Orleans;102;$1.783 ;38%;Outlet;Nike Flex RN 2019;AQ7487-201
NIKE;1128299;18/09/2021;South;Louisiana;New Orleans;175;$2.426 ;42%;Outlet;Nike Free RN 5.0;AQ1289-003
NIKE;1128299;18/09/2021;South;Louisiana;New Orleans;175;$3.010 ;43%;Outlet;NikeCourt Air Max Vapor Wing MS;BQ0129-106
NIKE;1128299;18/09/2021;South;Louisiana;New Orleans;96;$1.325 ;46%;Outlet;Nike Air Max 90 NS SE;881105-800
NIKE;1128299;18/09/2021;South;Louisiana;New Orleans;80;$1.142 ;42%;Outlet;Nike Mercurial Vapor 13 Club TF;AT7999-414
NIKE;1128299;18/09/2021;South;Louisiana;New Orleans;83;$1.633 ;48%;Outlet;Nike React Vision;CI7523-002
NIKE;1128299;18/09/2021;South;Louisiana;New Orleans;90;$1.080 ;40%;Outlet;Nike Air Max 2090;CT7698-600
NIKE;1128299;17/10/2021;South;Louisiana;New Orleans;124;$1.333 ;43%;Outlet;Nike Air Max Dia Winter;BQ9665-301
NIKE;1128299;17/10/2021;South;Louisiana;New Orleans;184;$2.815 ;45%;Outlet;Nike Mercurial Superfly 7 Elite SE FG;CD6721-808
NIKE;1128299;17/10/2021;South;Louisiana;New Orleans;128;$1.901 ;45%;Outlet;Nike Zoom Pegasus Turbo 2;BV7766-100
NIKE;1128299;17/10/2021;South;Louisiana;New Orleans;120;$1.600 ;43%;Outlet;Nike SB Shane;BV0657-400
NIKE;1128299;17/10/2021;South;Louisiana;New Orleans;112;$2.097 ;48%;Outlet;Nike Kawa Shower;832655-001
NIKE;1128299;17/10/2021;South;Louisiana;New Orleans;140;$2.464 ;40%;Outlet;Nike Air VaporMax 360;CK2719-400
NIKE;1128299;17/11/2021;South;Louisiana;New Orleans;219;$2.882 ;47%;Outlet;Air Jordan 1 Mid;554724-050
NIKE;1128299;17/11/2021;South;Louisiana;New Orleans;224;$3.685 ;47%;Outlet;Nike Phantom Vision 2 Academy Dynamic Fit MG;CD4156-606
NIKE;1128299;17/11/2021;South;Louisiana;New Orleans;158;$2.180 ;46%;Outlet;Nike Air Max FF 720;AO3189-600
NIKE;1128299;17/11/2021;South;Louisiana;New Orleans;155;$2.852 ;46%;Outlet;Jordan Proto-Max 720;BQ6623-070
NIKE;1128299;17/11/2021;South;Louisiana;New Orleans;147;$3.662 ;47%;Outlet;Nike Joyride Run Flyknit;AQ2731-500
NIKE;1128299;17/11/2021;South;Louisiana;New Orleans;180;$4.723 ;41%;Outlet;Nike Odyssey React Flyknit 2;AH1016-602
NIKE;1128299;16/12/2021;South;Louisiana;New Orleans;272;$5.756 ;46%;Outlet;Nike Joyride Optik;AJ6844-007
NIKE;1128299;16/12/2021;South;Louisiana;New Orleans;248;$5.674 ;44%;Outlet;Nike React Element 55 SE;CN3591-002
NIKE;1128299;16/12/2021;South;Louisiana;New Orleans;192;$4.376 ;43%;Outlet;Nike Air Max Dia LX;CI1214-004
NIKE;1128299;16/12/2021;South;Louisiana;New Orleans;192;$4.783 ;47%;Outlet;Nike Metcon 5;AQ1189-009
NIKE;1128299;16/12/2021;South;Louisiana;New Orleans;168;$4.435 ;48%;Outlet;Nike Benassi;343880-090
NIKE;1128299;16/12/2021;South;Louisiana;New Orleans;194;$4.578 ;40%;Outlet;Nike Zoom KD12 'YouTube';CQ7731-900
NIKE;1197831;05/01/2021;South;Louisiana;New Orleans;223;$1.061 ;34%;Outlet;Nike Air Force 1 React;CD4366-002
NIKE;1197831;05/01/2021;South;Louisiana;New Orleans;209;$1.505 ;36%;Outlet;Nike Air Max 90;CI5646-200
NIKE;1197831;05/01/2021;South;Louisiana;New Orleans;162;$1.259 ;37%;Outlet;Nike Air Zoom Pegasus 36;CD4573-001
NIKE;1197831;05/01/2021;South;Louisiana;New Orleans;166;$1.813 ;42%;Outlet;Nike Air Max 98 NRG;BQ5613-001
NIKE;1197831;05/01/2021;South;Louisiana;New Orleans;111;$870 ;28%;Outlet;Nike Zoom Fly 3;AT8241-002
NIKE;1197831;05/01/2021;South;Louisiana;New Orleans;147;$1.691 ;50%;Outlet;Kyrie 6 EP;BQ4631-100
NIKE;1197831;04/02/2021;South;Louisiana;New Orleans;200;$1.152 ;32%;Outlet;Nike Air Force 1 Shadow;CI0919-100
NIKE;1197831;04/02/2021;South;Louisiana;New Orleans;180;$1.663 ;33%;Outlet;Nike Air Max Tailwind IV;AQ2567-002
NIKE;1197831;04/02/2021;South;Louisiana;New Orleans;128;$1.254 ;35%;Outlet;Nike Potential 3;844127-108
NIKE;1197831;04/02/2021;West;Idaho;Boise;116;$1.315 ;42%;Outlet;Nike Mercurial Vapor 13 Academy IC;AT7993-414
NIKE;1197831;04/02/2021;West;Idaho;Boise;88;$818 ;30%;Outlet;Nike x Olivia Kim Air Max 98;CK3309-001
NIKE;1197831;04/02/2021;West;Idaho;Boise;135;$1.825 ;52%;Outlet;NikeCourt Royale;749747-010
NIKE;1197831;06/03/2021;West;Idaho;Boise;200;$1.554 ;37%;Outlet;Nike Air Huarache;634835-108
NIKE;1197831;06/03/2021;West;Idaho;Boise;188;$1.980 ;39%;Outlet;KD Trey 5 VII EP;AT1198-401
NIKE;1197831;06/03/2021;West;Idaho;Boise;135;$1.026 ;38%;Outlet;Nike Phantom Venom Academy FG;AO0566-606
NIKE;1197831;06/03/2021;West;Idaho;Boise;112;$1.369 ;47%;Outlet;Nike Mercurial Vapor XII Club MG;AH7378-801
NIKE;1197831;06/03/2021;West;Idaho;Boise;88;$986 ;35%;Outlet;Nike Phantom Vision 2 Elite Dynamic Fit FG;CD4161-606
NIKE;1197831;06/03/2021;West;Idaho;Boise;124;$1.643 ;53%;Outlet;Nike Air Force 1 Mid '07;366731-100
NIKE;1197831;05/04/2021;West;Idaho;Boise;215;$1.355 ;42%;Outlet;Nike Metcon 5 AMP;CD3398-063
NIKE;1197831;05/04/2021;West;Idaho;Boise;215;$1.761 ;39%;Outlet;Nike Air Max 270 React;CT5064-001
NIKE;1197831;05/04/2021;West;Idaho;Boise;162;$1.139 ;37%;Outlet;Nike Air Force 1 '07 Premium;BQ4424-700
NIKE;1197831;05/04/2021;West;Idaho;Boise;116;$1.137 ;49%;Outlet;Air Jordan 12 Retro;130690-017
NIKE;1197831;05/04/2021;West;Idaho;Boise;91;$786 ;32%;Outlet;Nike Air Max 98 LX;AV4417-002
NIKE;1197831;05/04/2021;West;Idaho;Boise;176;$2.307 ;57%;Outlet;Nike Mercurial Superfly 7 Club MG;AT7949-606
NIKE;1197831;05/05/2021;West;Idaho;Boise;210;$1.235 ;42%;Outlet;Nike Phantom Venom Academy TF;AO0571-606
